File,level,term_path,term_id,term_url,title,agrovoc
AGROVOC-Processing-c_6195.csv,2,c_6195>c_3091,c_3091,http://aims.fao.org/aos/agrovoc/c_3091,- Freezing,
AGROVOC-Processing-c_6195.csv,2,c_6195>c_34000,c_34000,http://aims.fao.org/aos/agrovoc/c_34000,- Gasification,
AGROVOC-Processing-c_6195.csv,2,c_6195>c_34005,c_34005,http://aims.fao.org/aos/agrovoc/c_34005,- Cotton ginning,
AGROVOC-Processing-c_6195.csv,2,c_6195>c_34252,c_34252,http://aims.fao.org/aos/agrovoc/c_34252,- Deacidification,
AGROVOC-Processing-c_6195.csv,2,c_6195>c_34320,c_34320,http://aims.fao.org/aos/agrovoc/c_34320,- Pervaporation,
AGROVOC-Processing-c_6195.csv,2,c_6195>c_34803,c_34803,http://aims.fao.org/aos/agrovoc/c_34803,- Chlorination,
AGROVOC-Processing-c_6195.csv,3,c_6195>c_34803>c_34805,c_34805,http://aims.fao.org/aos/agrovoc/c_34805,- - Water chlorination,
AGROVOC-Processing-c_6195.csv,2,c_6195>c_34874,c_34874,http://aims.fao.org/aos/agrovoc/c_34874,- Ozonization,
AGROVOC-Processing-c_6195.csv,2,c_6195>c_3648,c_3648,http://aims.fao.org/aos/agrovoc/c_3648,- Homogenization,
AGROVOC-Processing-c_6195.csv,2,c_6195>c_3699,c_3699,http://aims.fao.org/aos/agrovoc/c_3699,- Husking,
AGROVOC-Processing-c_6195.csv,2,c_6195>c_3712,c_3712,http://aims.fao.org/aos/agrovoc/c_3712,- Hydration,
AGROVOC-Processing-c_6195.csv,3,c_6195>c_3712>c_6476,c_6476,http://aims.fao.org/aos/agrovoc/c_6476,- - Reconstitution,
