level,term_path,term_id,term_url,title,agrovoc
5,C422>C45>C2031>C1709>C29146,C29146,http://id.agrisemantics.org/gacs/C29146,- - - - Vigna subterranea,http://aims.fao.org/aos/agrovoc/c_15594
5,C422>C45>C2031>C1709>C3495,C3495,http://id.agrisemantics.org/gacs/C3495,- - - - Beans,http://aims.fao.org/aos/agrovoc/c_331566
6,C422>C45>C2031>C1709>C3495>C17334,C17334,http://id.agrisemantics.org/gacs/C17334,- - - - - Green beans,
6,C422>C45>C2031>C1709>C3495>C18240,C18240,http://id.agrisemantics.org/gacs/C18240,- - - - - Dry beans,
6,C422>C45>C2031>C1709>C3495>C18701,C18701,http://id.agrisemantics.org/gacs/C18701,- - - - - Lima beans,http://aims.fao.org/aos/agrovoc/c_12180
6,C422>C45>C2031>C1709>C3495>C3818,C3818,http://id.agrisemantics.org/gacs/C3818,- - - - - Faba beans,http://aims.fao.org/aos/agrovoc/c_10722
6,C422>C45>C2031>C1709>C3495>C3857,C3857,http://id.agrisemantics.org/gacs/C3857,- - - - - Cowpeas,http://aims.fao.org/aos/agrovoc/c_1938
6,C422>C45>C2031>C1709>C3495>C4991,C4991,http://id.agrisemantics.org/gacs/C4991,- - - - - Chickpeas,http://aims.fao.org/aos/agrovoc/c_9785
6,C422>C45>C2031>C1709>C3495>C5476,C5476,http://id.agrisemantics.org/gacs/C5476,- - - - - Kidney beans,http://aims.fao.org/aos/agrovoc/c_4098
6,C422>C45>C2031>C1709>C3495>C6407,C6407,http://id.agrisemantics.org/gacs/C6407,- - - - - Mung beans,http://aims.fao.org/aos/agrovoc/c_4988
6,C422>C45>C2031>C1709>C3495>C6665,C6665,http://id.agrisemantics.org/gacs/C6665,- - - - - Pigeon peas,http://aims.fao.org/aos/agrovoc/c_13356
5,C422>C45>C2031>C1709>C746,C746,http://id.agrisemantics.org/gacs/C746,- - - - Soybeans,http://aims.fao.org/aos/agrovoc/c_14477
5,C422>C45>C2031>C1709>C9092,C9092,http://id.agrisemantics.org/gacs/C9092,- - - - Lupins,
5,C422>C45>C2031>C1709>C9848,C9848,http://id.agrisemantics.org/gacs/C9848,- - - - Lentils,http://aims.fao.org/aos/agrovoc/c_12140
4,C422>C45>C2031>C326,C326,http://id.agrisemantics.org/gacs/C326,- - - Cereals,http://aims.fao.org/aos/agrovoc/c_1474
5,C422>C45>C2031>C326>C11148,C11148,http://id.agrisemantics.org/gacs/C11148,- - - - Food grains,
5,C422>C45>C2031>C326>C15721,C15721,http://id.agrisemantics.org/gacs/C15721,- - - - Feed cereals,http://aims.fao.org/aos/agrovoc/c_2828
5,C422>C45>C2031>C326>C1814,C1814,http://id.agrisemantics.org/gacs/C1814,- - - - Oats,http://aims.fao.org/aos/agrovoc/c_5287
5,C422>C45>C2031>C326>C212,C212,http://id.agrisemantics.org/gacs/C212,- - - - Wheat,http://aims.fao.org/aos/agrovoc/c_8373
6,C422>C45>C2031>C326>C212>C14302,C14302,http://id.agrisemantics.org/gacs/C14302,- - - - - Hard wheat,http://aims.fao.org/aos/agrovoc/c_11456
6,C422>C45>C2031>C326>C212>C3435,C3435,http://id.agrisemantics.org/gacs/C3435,- - - - - Winter wheat,http://aims.fao.org/aos/agrovoc/c_8412
6,C422>C45>C2031>C326>C212>C9303,C9303,http://id.agrisemantics.org/gacs/C9303,- - - - - Spring wheat,http://aims.fao.org/aos/agrovoc/c_7337
6,C422>C45>C2031>C326>C212>C9480,C9480,http://id.agrisemantics.org/gacs/C9480,- - - - - Durum wheat,
6,C422>C45>C2031>C326>C212>C9964,C9964,http://id.agrisemantics.org/gacs/C9964,- - - - - Soft wheat,http://aims.fao.org/aos/agrovoc/c_14386
5,C422>C45>C2031>C326>C272,C272,http://id.agrisemantics.org/gacs/C272,- - - - Maize,http://aims.fao.org/aos/agrovoc/c_12332
6,C422>C45>C2031>C326>C272>C13658,C13658,http://id.agrisemantics.org/gacs/C13658,- - - - - Sweetcorn,http://aims.fao.org/aos/agrovoc/c_7552
6,C422>C45>C2031>C326>C272>C26632,C26632,http://id.agrisemantics.org/gacs/C26632,- - - - - Popcorn,http://aims.fao.org/aos/agrovoc/c_6108
6,C422>C45>C2031>C326>C272>C31683,C31683,http://id.agrisemantics.org/gacs/C31683,- - - - - Waxy maize,http://aims.fao.org/aos/agrovoc/c_8337
6,C422>C45>C2031>C326>C272>C32188,C32188,http://id.agrisemantics.org/gacs/C32188,- - - - - Dent maize,http://aims.fao.org/aos/agrovoc/c_2187
5,C422>C45>C2031>C326>C2909,C2909,http://id.agrisemantics.org/gacs/C2909,- - - - Rye,http://aims.fao.org/aos/agrovoc/c_14010
5,C422>C45>C2031>C326>C3875,C3875,http://id.agrisemantics.org/gacs/C3875,- - - - Millets,http://aims.fao.org/aos/agrovoc/c_4838
6,C422>C45>C2031>C326>C3875>C19120,C19120,http://id.agrisemantics.org/gacs/C19120,- - - - - Echinochloa frumentacea,http://aims.fao.org/aos/agrovoc/c_2454
6,C422>C45>C2031>C326>C3875>C19300,C19300,http://id.agrisemantics.org/gacs/C19300,- - - - - Panicum miliaceum,http://aims.fao.org/aos/agrovoc/c_5538
6,C422>C45>C2031>C326>C3875>C24702,C24702,http://id.agrisemantics.org/gacs/C24702,- - - - - Setaria viridis,
6,C422>C45>C2031>C326>C3875>C25310,C25310,http://id.agrisemantics.org/gacs/C25310,- - - - - Echinochloa colona,http://aims.fao.org/aos/agrovoc/c_2453
6,C422>C45>C2031>C326>C3875>C27595,C27595,http://id.agrisemantics.org/gacs/C27595,- - - - - Eragrostis tef,http://aims.fao.org/aos/agrovoc/c_2635
6,C422>C45>C2031>C326>C3875>C32000,C32000,http://id.agrisemantics.org/gacs/C32000,- - - - - Finger millet,http://aims.fao.org/aos/agrovoc/c_2904
6,C422>C45>C2031>C326>C3875>C6740,C6740,http://id.agrisemantics.org/gacs/C6740,- - - - - Pearl millet,
